lat,lng,level,observed
54.333229255303,18.567430973053,4,2015-02-03 23:20:00
54.319464491532,18.570778369904,4,2015-02-03 23:20:00
49.826048864544,19.089753627777,5,2015-02-04 16:43:00
49.826234354499,19.089633464682,5,2015-02-04 10:43:00
49.813217872108,19.100332260132,3,2015-02-04 18:00:00
54.30777686031,18.592268228531,5,2015-02-05 05:32:00
54.307601592947,18.592504262924,5,2015-02-04 06:00:00
54.323447752609,18.604906797409,5,2015-02-05 06:15:00
54.317064962572,18.570874929428,3,2015-02-05 07:00:00
49.826046095862,19.089719295371,4,2015-02-05 07:42:00
49.826021179403,19.089822292262,5,2015-02-05 16:46:00
54.310681416796,18.563879728317,4,2015-02-05 09:45:00
54.310819116625,18.563815355301,4,2015-02-05 15:45:00
54.313184743537,18.583320379257,5,2015-02-05 20:33:00
54.313072086551,18.590401411057,5,2015-02-05 07:33:00
49.826101466101,19.089770793817,5,2015-02-05 21:22:00
49.826071012731,19.089702129331,5,2015-02-06 07:20:00
49.824695042314,19.098958969116,3,2015-02-06 10:10:00
49.816665462596,19.096813201904,2,2015-02-04 18:58:00
54.320757089311,18.546456098557,1,2015-02-06 12:58:00
49.826466908002,19.089530467954,5,2015-02-06 18:04:00
49.825993494245,19.089839458466,5,2015-02-06 12:09:00
49.826201132539,19.089650630885,5,2015-02-06 19:20:00
54.320857444673,18.547872304916,3,2015-02-07 14:37:00
54.307059746045,18.599896430969,3,2015-02-10 09:55:00
54.316398776549,18.560184803355,5,2015-02-09 16:30:00
54.326678635021,18.54887008667,5,2015-02-10 13:12:00
54.320444444572,18.559910058975,5,2015-02-10 17:55:00
54.318579400399,18.551326990128,4,2015-02-10 23:14:00
54.325564101877,18.59959602356,1,2015-02-11 23:32:00
54.330893323899,18.551241159439,3,2015-02-11 20:57:00
54.331230913106,18.568707704544,2,2015-02-12 06:48:00
54.339704139578,18.565242290497,1,2015-02-11 14:01:00
54.33870337878,18.558075428009,2,2015-02-12 06:58:00
54.339904288814,18.565242290497,2,2015-02-12 23:13:00
49.826190058266,19.089702129331,5,2015-02-13 07:29:00
54.31731528672,18.573160171509,5,2015-02-13 15:21:00
49.826148530669,19.08959913244,5,2015-02-13 21:59:00
54.334202625698,18.53307723999,5,2015-02-13 19:20:00
54.347314597381,18.538484573364,4,2015-02-13 23:08:00
49.826181753088,19.089551925626,5,2015-02-14 14:40:00
49.826212206388,19.089736461574,5,2015-02-15 12:07:00
49.826112540394,19.08978796002,5,2015-02-15 14:26:00
54.322384023037,18.548001050949,5,2014-06-27 22:55:00
54.331253981982,18.565692901611,2,2015-02-15 12:37:00
54.318838710997,18.545050621033,1,2015-02-16 15:15:00
49.826071012731,19.089702129331,5,2015-02-16 07:32:00
49.826242660091,19.089530467954,5,2015-02-16 14:32:00
49.826087623547,19.089341640374,5,2015-02-16 16:32:00
49.824999586348,19.093444347382,5,2015-02-15 12:00:00
49.825234914515,19.094882011414,5,2015-02-15 12:00:00
49.825484084268,19.095911979675,5,2015-02-15 12:30:00
54.337724095121,18.58815908432,1,2015-02-02 20:22:00
49.826242660091,19.089770793817,5,2015-02-17 07:04:00
54.318517056137,18.550575971603,5,2015-02-17 07:30:00
49.820417380355,19.09241437912,5,2015-02-14 12:13:00
54.326551417336,18.529590368271,3,2015-02-16 16:45:00
49.824542769578,19.090976715088,4,2015-02-17 07:04:00
49.823933673842,19.087800979614,4,2015-02-17 15:04:00
49.822701615839,19.082436561584,4,2015-02-17 15:04:00
54.35108607914,18.558332920074,1,2015-02-17 21:36:00
54.34432882353,18.554524183273,3,2015-02-17 22:36:00
54.315024763986,18.544771671295,3,2015-02-19 20:10:00
54.338653340101,18.557302951813,3,2015-02-20 06:55:00
54.311244105618,18.580369949341,3,2015-02-20 10:24:00
54.32124322072,18.550543785095,5,2015-02-20 10:46:00
54.322770958005,18.553032875061,3,2015-02-20 11:19:00
54.313622851107,18.560746908188,1,2015-02-20 13:45:00
54.325350117278,18.548623323441,3,2015-02-19 15:40:00
54.332753822097,18.555800914764,3,2015-02-20 20:11:00
49.829179951563,19.119472503662,3,2015-02-18 08:00:00
49.822729302881,19.083681106567,3,2015-02-22 14:45:00
54.316038852369,18.549073934555,2,2015-02-23 09:51:00
54.326550165541,18.550715446472,3,2015-02-23 16:45:00
54.352769806358,18.522391319275,4,2015-02-23 18:07:00
54.332456047363,18.580842018127,1,2015-02-23 19:23:00
49.818465311849,19.089539051056,2,2015-02-23 13:37:00
54.363822139811,18.600969314575,2,2015-02-24 21:37:00
54.350668849281,18.562560081482,4,2015-02-24 21:30:00
49.826134688129,19.089710712433,4,2015-02-24 22:00:00
54.330980908267,18.550833463669,5,2015-02-24 20:50:00
49.826051632804,19.096662998199,3,2015-02-23 10:28:00
49.826023947664,19.096813201904,3,2015-02-24 08:30:00
54.349985545719,18.562281131744,5,2015-02-24 17:33:00
54.349081569907,18.541885614395,2,2015-02-24 20:35:00
54.322884839579,18.559137582779,5,2015-02-25 02:00:00
54.322984955257,18.559523820877,4,2015-02-25 06:15:00
54.321420619947,18.550597429276,2,2015-02-25 16:15:00
54.326213320766,18.604778051376,3,2015-02-25 21:45:00
54.324665611054,18.615624904633,5,2015-02-26 11:03:00
54.321470679598,18.57696890831,3,2015-02-26 13:30:00
49.822521649685,19.084990024567,3,2015-02-22 14:30:00
49.824182850297,19.087972640991,3,2015-02-27 07:20:00
54.364786346626,18.582140207291,3,2015-02-24 15:05:00
49.826134688129,19.089689254761,4,2015-02-27 17:02:00
54.333998694765,18.542346954346,1,2015-02-27 21:46:00
54.307967384476,18.608264923096,1,2015-02-27 21:46:00
54.345979448975,18.529214859009,1,2015-02-27 21:46:00
54.332871428548,18.534708023071,3,2015-02-27 21:04:00
54.331218635806,18.551026582718,5,2015-02-27 22:18:00
54.331968719704,18.5657787323,1,2015-02-11 19:57:00
54.321883434898,18.564920425415,5,2015-02-28 15:30:00
54.322571977279,18.575413227081,1,2015-03-01 14:23:00
54.321883434898,18.560425043106,1,2015-03-01 15:42:00
49.834702462911,19.097757339478,3,2015-03-01 18:13:00
54.334057496253,18.583245277405,1,2014-07-17 07:14:00
54.323885750908,18.547067642212,3,2015-03-02 10:21:00
54.340254547633,18.53449344635,3,2015-02-28 11:15:00
54.337377333199,18.52264881134,2,2015-02-28 14:15:00
54.33028898815,18.563547134399,3,2015-03-03 22:23:00
54.332165778686,18.558933734894,3,2015-03-03 22:23:00
54.336131780915,18.55829000473,4,2015-03-03 22:23:00
54.321395590098,18.550404310226,4,2015-03-03 20:42:00
54.320827617243,18.546885251999,4,2015-03-04 14:26:00
54.319780507084,18.561369180679,2,2015-03-05 22:49:00
54.318567119322,18.53484749794,1,2015-03-06 17:20:00
54.334407804884,18.583245277405,1,2015-03-06 17:23:00
54.319230216059,18.559727668762,3,2015-03-06 21:00:00
54.330514207537,18.564019203186,4,2015-03-07 12:27:00
54.333957408288,18.560749053431,2,2015-03-07 10:38:00
54.332005629389,18.556028365565,2,2015-03-07 10:55:00
54.328852560085,18.552337645961,5,2015-03-07 11:04:00
49.826231585828,19.089775085449,4,2015-03-07 17:56:00
54.319709325575,18.53945016861,1,2015-03-09 12:52:00
54.33022642699,18.563933372498,5,2015-03-09 21:24:00
54.322659578413,18.573364019394,5,2015-03-09 22:34:00
54.318466992892,18.567720651627,4,2015-03-09 23:07:00
54.318679761264,18.56684088707,4,2015-03-09 23:10:00
54.328601367527,18.620924949646,4,2015-03-09 23:23:00
54.327940376791,18.579479455948,5,2015-03-10 00:30:00
54.322920631161,18.55849771353,5,2015-03-10 06:16:00
54.323852196969,18.604917526245,5,2015-03-09 21:26:00
54.32277220915,18.559566736221,5,2015-03-09 22:30:00
54.361348854265,18.596173524857,4,2015-03-09 22:45:00
49.826107003036,19.089689254761,4,2015-03-10 16:53:00
49.836764592406,19.086771011353,4,2015-03-10 07:32:00
54.32273925467,18.558923006058,5,2015-03-10 06:37:00
54.323039602036,18.558601140976,5,2015-03-10 16:37:00
54.322313758814,18.559695482254,5,2015-03-11 06:37:00
54.31801618623,18.539847135544,1,2015-03-16 07:36:00
49.819863610058,19.087564945221,3,2015-03-15 11:36:00
54.317490512717,18.548237085342,3,2015-03-16 21:22:00
54.337253533451,18.575563430786,1,2015-03-17 12:31:00
49.826134688129,19.089710712433,4,2015-03-17 16:35:00
49.826217743311,19.089603424072,5,2015-03-17 18:01:00
54.334371289087,18.525288105011,2,2015-03-17 17:20:00
54.33557232566,18.530073165894,3,2015-03-17 18:00:00
49.826162373205,19.090075492859,5,2015-03-18 06:33:00
49.818977564398,19.078831672668,5,2015-03-18 08:16:00
54.32655266913,18.529547452927,2,2015-03-17 17:00:00
54.320648442339,18.550522327423,5,2015-03-18 10:00:00
49.837152096858,19.086856842041,2,2015-03-18 06:39:00
49.826120845585,19.089539051056,5,2015-03-18 17:58:00
54.333733041633,18.582494258881,5,2015-03-18 21:11:00
49.81990514305,19.087693691254,3,2015-03-18 10:00:00
54.319542087807,18.548312187195,5,2015-03-18 20:38:00
54.31793923946,18.547968864441,5,2015-03-19 07:40:00
54.325097652254,18.550457954407,1,2015-03-19 12:42:00
54.319809733145,18.549529544362,1,2015-03-19 12:42:00
49.825968577337,19.089946746826,5,2015-03-19 16:34:00
54.319170584408,18.567441701889,3,2015-03-19 22:15:00
54.319245677969,18.565338850021,4,2015-03-20 12:45:00
54.318632409877,18.567892313004,4,2015-03-20 12:50:00
54.336523121401,18.61230969429,5,2015-03-20 20:15:00
54.317889070855,18.56183052063,1,2015-03-20 20:50:00
49.826051632804,19.089775085449,4,2015-03-22 14:57:00
49.820445068704,19.087929725647,4,2015-03-22 09:59:00
54.320443193356,18.553290367126,4,2015-03-22 20:31:00
49.825996262508,19.089732170105,4,2015-03-23 07:27:00
54.337377333199,18.515374660492,2,2015-03-19 11:13:00
54.318742183483,18.559873580671,5,2015-03-20 18:04:00
54.339461926578,18.553290367126,4,2015-03-23 18:35:00
54.3313187312,18.550812005997,5,2015-03-23 18:50:00
54.351010262087,18.536510467529,2,2015-03-15 21:53:00
54.312547836645,18.559255599976,3,2015-03-26 22:08:00
54.349181230991,18.588438034058,2,2015-03-28 10:44:00
54.324111239847,18.547421693802,4,2015-03-28 21:06:00
54.315600535796,18.535233736038,1,2015-03-29 20:39:00
54.318976155891,18.54921926235,1,2015-03-30 19:23:00
54.328162308984,18.592550111935,1,2015-03-30 19:23:00
54.324165050297,18.556530475616,2,2015-03-31 23:47:00
54.318519767805,18.568192720413,2,2015-04-03 13:17:00
49.823532220186,19.113228321075,4,2015-04-07 17:12:00
54.331343755584,18.550726175308,1,2015-04-07 18:56:00
54.330893089451,18.56188416481,1,2015-04-08 10:07:00
54.315412785004,18.599091768265,1,2015-04-08 12:54:00
54.320607142076,18.548537492752,2,2015-04-08 09:59:00
54.319291776444,18.549427986145,4,2015-04-09 11:48:00
49.823698339344,19.086771011353,3,2015-04-09 19:00:00
49.830896288289,19.084496498108,2,2015-04-09 06:49:00
49.831948206501,19.084668159485,2,2015-04-09 07:19:00
49.834605582181,19.085783958435,2,2015-04-10 07:15:00
54.323045337561,18.548312187195,2,2015-04-09 21:15:00
54.314924628935,18.562881946564,2,2015-04-10 21:12:00
54.326501129394,18.541392087936,2,2015-04-10 22:38:00
54.314711841144,18.562227487564,3,2015-04-11 00:01:00
54.319355371736,18.559523820877,1,2015-04-10 23:04:00
54.319255247225,18.559824228287,5,2015-04-10 23:04:00
54.347693558851,18.551713228226,3,2015-04-11 21:05:00
54.331193611728,18.551133871078,4,2015-04-11 21:39:00
54.328953912196,18.553322553635,1,2015-04-11 20:19:00
54.334846703592,18.509570360184,2,2015-04-10 09:59:00
54.316781494687,18.573889732361,3,2015-04-12 23:29:00
54.318441961246,18.551584482193,5,2015-04-12 20:26:00
54.314624222322,18.562742471695,1,2015-04-14 11:28:00
54.32526228663,18.549202680588,2,2015-04-13 21:15:00
54.363014188956,18.63676071167,5,2015-04-15 12:50:00
54.359813484717,18.605175018311,5,2015-04-15 12:50:00
54.340804166505,18.629550933838,4,2015-04-15 12:50:00
54.314184169614,18.570628166199,1,2015-04-17 12:32:00
54.318683046611,18.582665920258,1,2015-04-17 12:32:00
54.313833688712,18.549084663391,5,2015-04-17 12:32:00
49.816222412513,19.080612659454,3,2015-04-17 18:38:00
49.826023947664,19.096813201904,4,2015-04-16 13:18:00
49.825857836492,19.096856117249,3,2015-04-17 15:18:00
54.320807592809,18.550854921341,5,2015-02-13 21:19:00
49.827518922547,19.098272323608,4,2015-04-18 19:20:00
49.827131340903,19.098443984985,5,2015-04-17 16:20:00
54.331193611919,18.55104804039,1,2015-04-17 23:41:00
54.31877613242,18.566036224365,1,2015-04-20 10:13:00
54.317040164792,18.544782400131,3,2015-04-22 12:27:00
54.318992419223,18.547389507294,1,2015-04-22 14:01:00
54.318654495039,18.547990322113,1,2015-04-22 14:02:00
54.323661986177,18.556509017944,4,2015-04-22 19:26:00
49.824598141537,19.09069776535,3,2015-04-22 18:03:00
54.314662008001,18.562742471695,2,2015-04-23 08:45:00
54.314773408863,18.562377691269,2,2015-04-19 19:40:00
54.319217504914,18.546413183212,3,2015-04-23 22:09:00
54.346066375037,18.519387245178,3,2015-04-24 16:34:00
54.314636739309,18.562785387039,3,2015-04-25 23:04:00
54.33115607606,18.551176786423,4,2015-04-25 23:40:00
49.80730516728,19.080290794373,1,2014-07-26 14:03:00
54.314835993719,18.544363975525,5,2015-04-26 22:13:00
54.321120026256,18.575102090836,4,2015-04-27 02:00:00
54.320131328438,18.551734685898,4,2015-04-28 15:11:00
49.828944642587,19.068553447723,3,2015-04-29 09:22:00
54.319956348389,18.578149080276,3,2015-04-29 07:00:00
49.830010444681,19.097542762756,5,2015-04-29 13:06:00
54.31967162283,18.560811281204,3,2015-04-29 22:48:00
49.837719508489,19.077973365784,3,2015-04-30 06:00:00
49.837318169244,19.078059196472,3,2015-04-27 06:00:00
49.837470401764,19.077565670013,3,2015-04-29 21:00:00
49.826120845585,19.089753627777,5,2015-04-30 17:42:00
54.318266739301,18.5686647892,4,2015-05-02 21:30:00
54.349809261249,18.571228981018,2,2015-04-29 19:47:00
54.318241472823,18.550168275833,4,2015-05-02 12:13:00
54.3311435641,18.550790548325,2,2015-05-05 07:44:00
54.352282719463,18.506383895874,2,2015-05-05 19:53:00
54.322813507239,18.543269634247,3,2015-05-06 17:42:00
54.330017471875,18.552743196487,4,2015-05-06 22:28:00
54.331131051945,18.550812005997,3,2015-05-06 22:36:00
54.311799275962,18.555929660797,5,2015-05-07 13:32:00
54.321336769742,18.551938533783,4,2015-05-07 20:08:00
54.323939796141,18.550093173981,5,2015-05-07 20:19:00
54.322847296137,18.559437990189,3,2015-05-07 23:00:00
54.355030717785,18.610067367554,3,2015-05-08 09:55:00
49.824833471658,19.091212749481,4,2015-05-08 17:38:00
49.824778099968,19.090633392334,4,2015-05-08 16:38:00
49.824556612574,19.090847969055,3,2015-05-08 15:38:00
49.819019098151,19.085397720337,4,2015-05-08 17:26:00
54.316814636902,18.54274392128,1,2015-05-10 21:06:00
54.330454148543,18.551230430603,2,2015-05-11 18:56:00
54.338929020888,18.527262210846,5,2015-05-11 22:16:00
54.317106031482,18.543527126312,2,2015-05-13 06:31:00
54.337670536819,18.617105484009,3,2015-05-14 05:50:00
54.314862044405,18.562399148941,4,2015-05-14 21:20:00
54.314736875059,18.56259226799,3,2015-05-15 07:20:00
54.314724358104,18.563225269318,1,2015-05-16 17:36:00
54.319956113688,18.577226400375,3,2015-05-16 16:51:00
54.33277133846,18.553590774536,2,2015-05-18 12:23:00
54.332671246601,18.543634414673,3,2015-05-18 14:11:00
54.336174316711,18.557024002075,3,2015-05-18 15:37:00
54.314624222322,18.562656641006,2,2015-05-19 15:30:00
54.317806934557,18.544299602509,1,2015-05-21 11:45:00
49.824681199358,19.090933799744,4,2015-05-21 17:30:00
49.824598141537,19.090676307678,4,2015-05-21 17:00:00
49.824833471658,19.090569019318,4,2015-05-21 17:15:00
54.319305309511,18.503175973892,1,2015-05-21 16:20:00
49.826190058266,19.089667797089,4,2015-05-21 21:44:00
54.331081004049,18.551155328751,5,2015-05-21 21:46:00
54.313481640159,18.561658859253,4,2015-05-21 22:22:00
54.331102274565,18.559234142303,4,2015-05-21 22:22:00
54.348965493751,18.529150485992,4,2015-05-21 22:22:00
49.826037790236,19.089732170105,4,2015-05-22 16:29:00
54.317878745196,18.570402860641,5,2015-05-22 22:20:00
54.322521918204,18.558901548386,5,2015-05-22 22:29:00
49.826120845585,19.089753627777,4,2015-05-24 17:45:00
54.332548164254,18.583738803864,1,2015-05-24 19:40:00
49.824667356398,19.09069776535,3,2015-05-25 04:40:00
49.824791942896,19.090976715088,4,2015-05-25 03:40:00
49.824819628741,19.09059047699,4,2015-05-24 06:40:00
54.322693367819,18.559105396271,4,2015-05-23 22:21:00
54.31809151661,18.581936359406,5,2015-05-25 06:21:00
54.329194154116,18.552131652832,3,2015-05-25 18:13:00
54.313722989325,18.563750982285,5,2015-05-26 21:14:00
54.315137415626,18.562098741531,5,2015-05-26 21:14:00
54.314674290244,18.562656641006,3,2015-05-26 19:00:00
54.31614248932,18.560228489441,5,2015-05-27 21:18:00
54.316059129127,18.56097221309,4,2015-05-26 17:18:00
49.855222961458,19.085805416107,1,2015-05-28 10:02:00
49.816582391015,19.087715148926,1,2015-05-29 11:23:00
54.325462740649,18.549095392227,5,2015-05-30 15:00:00
54.324237632158,18.547775745392,5,2015-05-30 21:24:00
54.324997541718,18.54887008667,3,2015-05-31 09:13:00
54.318379147356,18.551380634308,5,2015-03-10 18:33:00
54.33084702956,18.551208972931,5,2015-06-02 21:24:00
54.311457537276,18.555446863174,1,2015-06-03 10:50:00
49.826107003036,19.089753627777,3,2015-06-04 07:26:00
54.314674290244,18.562828302383,4,2015-06-03 16:00:00
54.314461501158,18.562914133072,5,2015-06-03 20:00:00
54.314761908959,18.562549352646,2,2015-06-04 17:00:00
49.826148530669,19.089667797089,5,2015-06-05 09:25:00
49.824404339402,19.089152812958,3,2015-06-04 19:03:00
49.814837854855,19.093294143677,2,2015-06-05 06:30:00
49.826148530669,19.089732170105,4,2015-06-05 18:38:00
49.813204025868,19.100289344788,4,2015-06-05 07:45:00
49.813480949918,19.10001039505,2,2015-06-06 07:00:00
54.319155357175,18.569351434708,4,2015-06-07 21:23:00
54.329429390098,18.564705848694,4,2015-06-07 22:39:00
49.826134688129,19.089796543121,5,2015-06-08 16:16:00
54.321461606597,18.552749633527,1,2015-06-08 21:24:00
49.826162373205,19.089732170105,4,2015-06-08 21:42:00
54.307767079784,18.579082489014,1,2015-06-10 08:10:00
54.318187263311,18.55033993721,1,2015-06-10 09:09:00
54.353389236356,18.551230430603,1,2015-06-05 09:41:00
54.328769975991,18.55464220047,3,2015-06-10 12:46:00
54.330730510905,18.558577537569,1,2015-06-10 17:04:00
49.823698339344,19.088444709778,5,2015-06-10 16:12:00
49.826079317928,19.089775085449,5,2015-06-10 13:58:00
49.826065475368,19.089860916138,5,2015-06-10 21:28:00
54.33404248357,18.538548946381,4,2015-06-10 22:54:00
54.323014573173,18.558526039124,5,2015-06-10 22:05:00
54.322969520722,18.559212684631,5,2015-06-10 23:05:00
54.322694201918,18.558719158173,5,2015-06-11 00:15:00
54.3056450421,18.584382534027,1,2015-06-11 10:08:00
54.32351032408,18.557871580124,4,2015-06-10 23:40:00
54.323360152389,18.558107614517,4,2015-05-30 00:30:00
49.824501240567,19.090569019318,5,2015-06-11 15:46:00
49.825982419925,19.089925289154,4,2015-06-11 20:05:00
49.820265094155,19.074926376343,3,2015-06-11 23:06:00
54.318933830328,18.568289279938,3,2015-06-12 02:04:00
54.376014485539,18.63109588623,5,2015-06-12 14:32:00
54.320756698213,18.573331832886,1,2015-06-12 14:42:00
54.311746701199,18.50998878479,1,2015-06-12 15:23:00
54.312147270871,18.53985786438,1,2015-06-12 15:23:00
54.312925866788,18.55039358139,1,2015-06-12 15:23:00
54.311332122824,18.531446456909,1,2015-06-12 16:04:00
54.318032222296,18.54279756546,1,2015-06-12 16:25:00
54.30774245883,18.530244827271,5,2015-06-12 17:36:00
54.315854023981,18.543291091919,5,2015-06-12 17:36:00
54.337073181102,18.558053970337,2,2015-06-12 00:20:00
54.321320265959,18.55064034462,4,2015-06-14 18:03:00
54.317481516757,18.555371761322,2,2015-06-14 14:01:00
54.314273745169,18.563107252121,5,2015-06-14 22:50:00
54.335300609845,18.616096973419,3,2015-06-12 22:32:00
